"protein_id","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Q7K511",1.13145574265622,16.7389350435651,14.1853499061444,1.77269379697615e-05,0.0164091674164789,3.73689974552785
"P10676",-1.21936335245132,19.8791716804251,-13.6205489088466,2.19591489761324e-05,0.0164091674164789,3.55391328636115
"Q9VAJ9",1.02993577931089,17.7647694786655,12.3405829699411,3.6869071226856e-05,0.0164091674164789,3.09533357290157
"Q9VG42",0.952030965500544,16.0678907130358,11.6393538954814,5.00572530828175e-05,0.0164091674164789,2.81499443780398
"Q9Y119",-0.877080346675001,18.0586403625904,-11.5406632699376,5.23306444575497e-05,0.0164091674164789,2.77371367180669
"Q9VC06",0.931468039905168,16.4772260640617,11.0943591822326,6.42615061027432e-05,0.0164091674164789,2.58104777076031
"Q9VC18",0.893125705021049,18.2227407499384,10.9012677161862,7.04007910980556e-05,0.0164091674164789,2.49453899611184
"Q9W299",0.849737446857917,14.8399259750296,10.6140142739001,8.08622992803719e-05,0.0164091674164789,2.36214973168511
"Q9VA09",0.82209298305926,16.3788178837498,10.4027255686372,8.97363662358723e-05,0.0164091674164789,2.26184797711538
"Q8MSI2",-0.828909795841703,24.0683463846717,-10.2194184730707,9.83763034561087e-05,0.0164091674164789,2.17274932205569
"O17444",0.788730468020319,15.3025801828247,9.77131740914759,0.000123967235009726,0.0172869442902144,1.94643332339383
"Q9VN13",0.872007094076533,17.0646185129127,9.62422709135812,0.000134024206720064,0.0172869442902144,1.86939827004644
"Q9VNW6",1.18934205871869,21.698235349896,9.31830266322279,0.000158185475509069,0.0172869442902144,1.70461130815614
"P19334",-1.07048355174927,15.4394409843122,-9.22818395924625,0.000166255982318927,0.0172869442902144,1.65485681446596
"Q9V4E7",1.0747637179047,15.8321309188353,9.1905216053406,0.00016977157763818,0.0172869442902144,1.6338960603786
"Q9V521",-0.903543805715584,17.9799826510396,-9.13956272398063,0.000174668406442744,0.0172869442902144,1.60537654876204
"Q8IN43",-1.6600611023567,18.3672969896568,-9.124111034687,0.000176185883053744,0.0172869442902144,1.59669263541443
"Q9VLC5",0.826305766797031,21.7947773707434,8.89163640276511,0.000200997024732748,0.0177137634200204,1.46396940883121
"Q9V3B6",-0.964637367854531,13.0386548675104,-8.86041644230608,0.000204632712800189,0.0177137634200204,1.44584485922109
"Q9VH81",0.693932457160038,14.4976205073759,8.76671016825559,0.000216018149052612,0.0177137634200204,1.39100804279299
"O97125",0.680032398967487,18.4577173299345,8.71097602877552,0.000223142595758572,0.0177137634200204,1.35807887574121
"Q70PY2",0.670791349096611,17.1883557202946,8.5748371136582,0.000241737123605735,0.0177137634200204,1.27664466124808
"Q6NMY2",0.665732268376967,19.9757141914841,8.51827980432939,0.000249992973678797,0.0177137634200204,1.24239059720224
"A1Z803",0.718109352158109,18.7807454906944,8.46428666452817,0.000258184902951893,0.0177137634200204,1.20945442273488
"Q9W3J5",0.641812615876985,16.2031123979168,8.41778230589624,0.000265494056055462,0.0177137634200204,1.18090068301776
"Q9VXZ8",0.671637072649116,17.9012316930004,8.11359450864802,0.00031976971286893,0.0190057487155537,0.989786727002937
"P54385",0.675734697769741,21.726164611656,8.05195020786105,0.000332299140064776,0.0190057487155537,0.95011660035744
"Q7JUS9",0.635324212332126,20.6160348482208,8.01712118427577,0.000339632503583925,0.0190057487155537,0.927559512838818
"Q9W1H8",0.693147886170312,20.6522107423889,7.96978460163719,0.000349905741933201,0.0190057487155537,0.896734382851835
"Q8SWS3",-0.598690283481979,16.4900712014356,-7.86994271691422,0.00037279261146575,0.0190057487155537,0.831078591149934
"Q9V3N7",0.640349716570459,20.5178492298089,7.84416173105868,0.000378984466965891,0.0190057487155537,0.813982621437767
"Q8SZK5",-0.835753976833365,15.5214032777657,-7.84144667002064,0.000379643533614923,0.0190057487155537,0.812178772290273
"Q9VT23",0.684175012715087,18.2215927384901,7.82849178035263,0.000382806814107302,0.0190057487155537,0.803562702088464
"Q7K2E1",0.632452840021926,17.3974212875768,7.78775105241798,0.000392957903271411,0.0190057487155537,0.776369227263162
"Q9VZF6",0.60573299119015,15.0173893940554,7.70799400790856,0.000413757967281262,0.0190057487155537,0.722701368026124
"Q9VV31",-1.33125889925796,15.9763980324338,-7.70576747912606,0.000414356879722107,0.0190057487155537,0.721194890936433
"Q94523",0.615649965146758,20.6223821061284,7.64160931158519,0.000432058940588173,0.0190057487155537,0.677590726077255
"Q7JWF1",0.615678105214002,20.431252619972,7.60805660495057,0.000441668595744724,0.0190057487155537,0.654636476438814
"Q01637",0.592141656149098,15.9015162845187,7.59770708945292,0.000444683091586462,0.0190057487155537,0.647535099072912
"Q9VA42",-0.900703808004518,20.1783958127241,-7.56032654975896,0.000455773350492895,0.0190057487155537,0.621803313768336
"Q9VCK6",0.63730395461242,16.3239722854002,7.51547037098143,0.000469511680022845,0.0191011093238562,0.590753091361068
"Q7JYW9",0.634959807085428,17.410341931805,7.43122643143545,0.000496645874571386,0.0197239361615493,0.531924532402309
"Q9VED8",0.63866577649093,16.0758039737784,7.37869040241777,0.000514496384369665,0.0199576737006651,0.494894994457587
"Q7JYX5",0.836290728650789,14.886772505262,7.30305288738062,0.000541531930680792,0.0200157622850457,0.441113837799511
"Q9VX69",-0.695850558356593,18.1249648157637,-7.27902286726122,0.000550466521828624,0.0200157622850457,0.42391070121308
"Q8SXQ1",0.635688601796939,18.5550153059178,7.27496178553916,0.000551993444311812,0.0200157622850457,0.420997762887201
"Q9VXP3",0.593633551699112,14.413321212194,7.22116032086526,0.000572697073791982,0.0200830389501483,0.382253331032723
"Q8IN44",-0.677169634636606,20.0134174664991,-7.20792336845342,0.000577929178421533,0.0200830389501483,0.372676924425963
"P14318",-0.600195345467263,22.2384794319138,-7.12589640856576,0.000611626503926606,0.0203908175916043,0.312942823476942
"Q9W3K9",0.603293642884847,19.2742992717938,7.11423219535133,0.000616602504474384,0.0203908175916043,0.304393627591631
"Q7K148",0.558381038359091,16.8922248235317,7.0408320993605,0.000649023590685535,0.0203908175916043,0.250278009785687
"Q9VFN7",-0.548326424038752,18.5812010493369,-7.03811677366396,0.000650260657410079,0.0203908175916043,0.248265515341608
"Q9VZU7",0.551736284249163,17.5727603184916,7.02182417619016,0.000657741475228878,0.0203908175916043,0.236174145801018
"Q9VFZ4",0.689282774349136,16.4834945255536,7.00274917139734,0.000666627981742899,0.0203908175916043,0.221983068840399
"Q8SYQ8",-0.64011774872996,15.8507318855429,-6.99060415476097,0.000672359093248342,0.0203908175916043,0.212928037683406
"Q9W309",-0.590634520357977,18.3604021601492,-6.92688002994363,0.000703390053007212,0.0209509751502862,0.165165479347726
"P45437",0.534686976369837,16.0599198039162,6.83866279409797,0.000749152086245692,0.0215719329937363,0.098340828695509
"Q9VUY9",0.559116670545787,19.8802932359752,6.83509571330496,0.000751074406395563,0.0215719329937363,0.0956214012225436
"A1Z9A8",0.615256513663489,16.5961019354613,6.8131364953979,0.00076303599917892,0.0215719329937363,0.0788504721096217
"Q9VNX4",0.580529421184906,21.3752708510604,6.7605099080547,0.000792619182911066,0.0220348132849276,0.0384473475913403
"A8DYP0",-0.511683842746624,15.5849815552457,-6.658072016636,0.000854130046681683,0.0231856694046534,-0.0410589942396928
"Q9VHR8",0.546182584969795,20.2891752004721,6.64587705755941,0.000861817447894789,0.0231856694046534,-0.050600607791643
"Q9VQE0",0.572283940477307,17.3538221793673,6.6188216070597,0.00087916251784744,0.0232059811553198,-0.0718280980118733
"Q9VLB7",0.772657502774258,21.0408066395308,6.60162720006353,0.000890397358477498,0.0232059811553198,-0.0853608873330813
"Q9V3A8",0.5755950600941,15.6120175916866,6.55991637601892,0.000918354105027296,0.0232710733942579,-0.118326200789446
"Q8IN49",0.518653526098538,16.8669452542949,6.53824674443833,0.000933281612538452,0.0232710733942579,-0.135529305377045
"Q9VTZ4",0.526862454852957,18.035947473382,6.51819445158772,0.00094734753452803,0.0232710733942579,-0.151495546073908
"A1ZBJ2",0.737722563965718,19.6535443835449,6.51628351867623,0.000948700833818667,0.0232710733942579,-0.153019458174033
"P21187",0.574970396943439,18.8326551866302,6.49106760911063,0.000966771187501747,0.0233706426196074,-0.173167126843587
"Q9VVU1",0.500243484863947,22.1853606161157,6.44428157476462,0.00100137303982023,0.0238049669546158,-0.210741065140413
"Q7K569",0.678454800732506,20.5426915520154,6.41712045911353,0.0010221224078724,0.0238049669546158,-0.232669131502393
"Q9VIE8",0.511929517642546,24.7459412517196,6.37181702299633,0.00105785664647563,0.0238049669546158,-0.269433316380666
"A1Z8H6",-0.665019864346968,16.9910658347569,-6.35472241772466,0.00107171718543495,0.0238049669546158,-0.283367574401129
"Q9W5B4",-0.708315006563268,18.6126370127036,-6.35069449980331,0.00107501379974425,0.0238049669546158,-0.286655785799088
"Q9VCX3",0.706441923639968,12.8306672802852,6.34988281089711,0.00107567954848211,0.0238049669546158,-0.287318641069218
"Q9VK58",-0.851475899515492,13.2292348063385,-6.32561060236025,0.00109581132788596,0.0238049669546158,-0.307175763757978
"Q0E8E8",0.595264172870849,21.8028723116644,6.30508117799895,0.00111318190794966,0.0238049669546158,-0.324024742884047
"Q9VZJ8",0.584172422160002,14.8624469983344,6.26563307316672,0.00114746835356006,0.0242275596675718,-0.356539914956687
"Q7K4T8",0.808431475814993,13.9309985090885,6.18221687151946,0.00122410107935807,0.0250476026663203,-0.425904050955864
"Q9W3Y3",-0.524951810651235,18.1643591014996,-6.18112625935133,0.00122514175044883,0.0250476026663203,-0.426816451714909
"Q24253",0.698159449111909,18.8983012415449,6.17463514519614,0.00123135696561047,0.0250476026663203,-0.432249844240592
"Q9V784",-0.534162058328127,14.5144171214589,-6.00572792963243,0.00140674955412556,0.0276443967827532,-0.575433706357555
"Q9W308",-0.527321406066836,17.0885294140613,-5.92101969332558,0.00150556248829531,0.028537252619052,-0.64856715036154
"Q9VAY9",0.625571550884079,14.37596514986,5.81308613536912,0.0016433848169802,0.0297254362840247,-0.743063109534265
"Q7JXZ2",0.563997882260626,17.5644533455818,5.67333690768871,0.00184417805026821,0.0320488834069365,-0.867638630579379
"Q9VPC2",-0.591778605192022,14.7699578476832,-5.66859536466819,0.00185147465825828,0.0320488834069365,-0.87191003066523
"Q9VPE2",0.529405521559934,20.7929392055484,5.64889310712747,0.00188215462506323,0.0320488834069365,-0.889690438442995
"P41093",0.552003017204857,18.9105957256889,5.61291062588047,0.00193972046276994,0.0322211762917443,-0.922295395108034
"Q9VZI8",0.507401641135338,15.7205067624622,5.60968539313198,0.00194497924152282,0.0322211762917443,-0.925226271005509
"Q95RI2",-0.671557735370671,16.765412187492,-5.59034291999279,0.00197686634974651,0.0322211762917443,-0.942832448557009
"P23779",-0.512098120330275,20.9451609168136,-5.54393885014041,0.0020558679395059,0.0322557906481869,-0.985274707895478
"Q9VV36",-0.607931283926916,23.3112498205486,-5.5421088666886,0.00205905764008626,0.0322557906481869,-0.986954369630319
"Q9VIB5",-0.506712894947054,14.5645312736375,-5.5257833772213,0.00208776849214308,0.0322557906481869,-1.00195875808745
"A1Z992",-0.678978163066009,14.383857795872,-5.45929185063987,0.00220959660953349,0.0335074425912198,-1.06344174765862
"Q9I7K0",-0.593512668440264,16.1412656263912,-5.43679090175063,0.0022526738542453,0.0335487499007247,-1.08438390123055
"Q9VNE9",0.544124189881515,18.8004852264568,5.29908138495573,0.00253851746871621,0.0355951405246949,-1.21407164473457
"Q9VME1",-0.561395876946808,16.5301314987586,-5.29865680693871,0.00253946146429178,0.0355951405246949,-1.21447556159342
"Q9VKD3",0.533405067330492,18.6273311343878,5.27359662547164,0.00259590544582224,0.0360830856969292,-1.23836096167634
"Q8SZN1",-0.526393071844517,20.1459663250256,-5.16840535425457,0.0028492083771636,0.0389547505992532,-1.33958693569808
"Q7K3E2",-0.514326894017824,20.590156813838,-5.13632875843929,0.00293205086113188,0.0391252866909437,-1.37076737513129
"A0A0B7P9G0",0.723341223427694,14.6796050800852,5.09058947932073,0.00305503660997227,0.0398109458237012,-1.41548415437253
"Q7JRN6",-0.582764594756007,14.5771313303958,-4.98896400329355,0.0033502191305958,0.0404939529698101,-1.51592180083355
"A1Z6L9",0.593470451318048,15.3558038518085,4.87975012800608,0.00370475538250499,0.0429134165140162,-1.62554636750999
"Q9VQX3",-0.709539784206559,15.5072039791446,-4.8630712254326,0.00376261963651103,0.0431084221096787,-1.64244346178084
"A0A126GUP6",-0.574374318998416,16.9396799031165,-4.74955036140124,0.00418527744592866,0.0459279130250592,-1.75855532313474
"B7Z107",-0.871031518153211,15.8872316221957,-4.69277737308118,0.00441698615325468,0.0477756978699929,-1.81735317185103
"Q9VW90",0.860401241035035,15.7783320296595,4.65028271059118,0.00460008639505276,0.0488722554582676,-1.86168426654128
